CustomerID,Churn,Recency,Frequency,Monetary,AvgPrice
14256.0,1,160,5,2460.79,4.07172932330827
14257.0,0,23,8,5580.57,2.387008547008547
14258.0,0,51,23,28767.68,4.003695652173913
14260.0,1,371,3,824.28,3.0609803921568624
14262.0,0,7,3,855.0,2.131764705882353
14264.0,1,54,6,1517.3600000000001,5.675569620253165
14265.0,1,9,4,1373.35,4.774556962025317
14267.0,1,62,3,1516.24,4.3910909090909085
14271.0,1,125,2,214.18,2.4194736842105264
14272.0,0,154,3,614.94,2.6999999999999997
14273.0,0,36,3,450.05,2.682608695652174
14275.0,1,295,6,1189.3799999999999,1.945217391304348
14276.0,0,80,6,1703.34,2.0959
14277.0,0,112,7,14638.64,3.9430303030303033
14279.0,1,420,2,191.86,4.53
14282.0,0,9,19,6016.86,1.559830508474576
14283.0,1,363,4,628.4399999999999,1.930487804878049
14285.0,0,76,5,1380.31,4.327999999999999
14286.0,0,142,5,5901.09,1.3737222222222223
14287.0,1,98,2,83.28,0.7175
14289.0,1,34,5,832.78,5.147619047619047
14290.0,0,261,4,2979.4700000000003,4.325342465753424
14291.0,0,20,19,6376.39,2.4630050505050507
14292.0,0,45,11,6944.53,3.0826451612903227
14293.0,1,47,8,2595.86,3.2655102040816324
14295.0,0,338,4,2196.71,3.4985074626865673
14296.0,1,321,2,456.40000000000003,3.4496296296296296
14298.0,0,23,74,75259.03,1.5584224027362121
14299.0,0,7,23,12541.77,3.037873134328358
14301.0,1,17,4,1992.18,2.590188679245283
14302.0,1,330,3,742.9000000000001,2.9071428571428575
14303.0,1,307,2,277.94,1.4704545454545455
14304.0,1,122,3,1725.01,3.7186363636363637
14305.0,0,13,2,1048.45,2.565079365079365
14306.0,0,278,4,1058.0800000000002,1.169230769230769
14307.0,0,34,8,3600.09,2.7317699115044247
14308.0,1,449,2,1147.02,573.51
14309.0,0,68,8,2738.3,2.640857142857143
14311.0,1,142,2,516.45,4.266129032258065
14312.0,0,86,9,2333.29,4.312042253521127
14314.0,1,6,2,229.8,1.053
14315.0,0,29,7,2266.84,3.4315999999999995
14316.0,1,322,5,1370.34,0.8483870967741935
14320.0,1,106,5,1346.75,3.6590123456790122
14321.0,0,16,5,1587.96,1.8323134328358208
14322.0,1,329,4,474.1,4.073076923076924
14323.0,1,14,2,605.0600000000001,2.996388888888889
14324.0,1,309,2,701.61,3.0782926829268296
14326.0,1,142,3,940.98,3.2049122807017545
14327.0,1,63,6,1894.93,2.2089622641509434
14329.0,0,8,12,8397.41,3.2775975359342917
14331.0,1,24,2,462.65999999999997,3.019285714285714
14332.0,0,47,3,1196.24,2.9433333333333334
14334.0,0,22,10,3779.78,2.974017857142857
14336.0,0,98,3,1114.39,1.8349152542372882
14338.0,1,61,3,928.1,2.9657999999999998
14339.0,1,142,2,620.27,1.9978260869565219
14341.0,0,30,16,3424.56,2.6176354679802953
14342.0,0,37,4,669.62,3.4104347826086956
14343.0,1,321,4,1079.66,2.4174358974358974
14344.0,1,27,20,2993.05,3.501
14346.0,1,20,5,2315.75,3.476232876712329
14350.0,1,174,3,972.03,4.105084745762712
14352.0,1,57,4,1078.96,3.8659574468085105
14353.0,1,115,3,376.5,1.666
14355.0,1,265,3,840.0500000000001,2.1738333333333335
14358.0,1,289,2,400.06,1.5916
14363.0,1,302,2,227.47000000000003,3.4275
14364.0,1,8,8,3717.35,3.0260869565217394
14365.0,1,294,2,634.68,1.9623529411764706
14367.0,0,37,10,5419.7,3.2164776119402982
14369.0,1,542,2,469.13,2.9269230769230767
14370.0,1,350,6,1175.78,6.598636363636363
14372.0,1,343,2,860.08,4.201842105263157
14375.0,1,85,3,1106.82,2.768731707317073
14377.0,1,91,2,617.05,9.15
14379.0,0,195,3,1028.04,3.599292929292929
14388.0,0,21,13,5010.47,2.76496835443038
14389.0,0,90,4,1165.69,2.03672131147541
14390.0,0,44,8,3098.17,3.4641640378548897
14395.0,0,77,17,6274.34,2.8728896103896107
14396.0,0,271,6,1591.74,2.8406666666666665
14397.0,0,9,9,856.0,2.3534285714285716
14398.0,1,301,2,707.79,3.919433962264151
14399.0,1,294,8,2108.21,2.6467708333333335
14400.0,1,49,3,1732.47,1.6502739726027398
14401.0,0,7,18,5510.72,1.8820487804878048
14403.0,1,30,6,1880.51,5.8796
14404.0,0,8,12,2597.33,3.2400595238095242
14407.0,1,7,6,2157.73,3.5512328767123287
14408.0,0,30,9,3492.25,1.8969827586206898
14409.0,0,22,8,3311.57,2.4562500000000003
14410.0,0,41,9,2506.81,2.613970588235294
14413.0,1,262,4,764.52,6.090625
14414.0,0,9,6,2039.43,2.0874468085106384
14415.0,0,23,18,9430.4,3.2054253112033195
14419.0,0,152,3,509.99,2.58725
14420.0,0,296,3,1251.65,3.39765625
14421.0,0,111,5,2111.44,2.5061904761904765
14422.0,0,70,15,7040.03,3.087519181585678
14423.0,1,118,3,916.6099999999999,2.508
14425.0,1,334,3,661.39,3.2866666666666666
14426.0,0,40,13,10131.85,3.3203249097472924
14427.0,0,394,2,900.1800000000001,14.311851851851852
14428.0,0,139,2,330.62,5.127142857142857
14430.0,1,411,3,1220.9,3.9128571428571424
14431.0,1,202,4,2614.2,3.385925925925926
14437.0,1,265,5,873.34,3.3011904761904765
14439.0,1,219,5,9443.04,5.3134883720930235
14440.0,0,216,10,4810.06,4.071057692307692
14441.0,0,155,8,3255.64,5.431724137931035
14442.0,1,104,7,5367.0199999999995,8.020382513661202
14443.0,0,38,4,1654.29,2.5355238095238097
14446.0,0,146,2,492.96999999999997,1.43512
14447.0,0,96,3,1149.53,2.6117333333333335
14449.0,0,146,6,1745.07,1.8147041420118344
14450.0,1,80,7,1128.44,2.953289473684211
14451.0,0,94,11,2974.78,2.219498910675381
14452.0,0,295,2,399.9,3.120289855072464
14454.0,1,276,5,977.3,3.446272727272727
14455.0,1,332,4,617.72,1.3909090909090909
14456.0,0,31,3,636.65,1.8903734439834023
14459.0,1,55,2,5375.741,3.6253185840707967
14460.0,1,10,9,1093.5,1.233095238095238
14461.0,1,48,13,6676.91,3.4722012578616357
14462.0,0,20,10,1772.89,3.0303478260869565
14463.0,0,70,3,566.37,6.676666666666667
14464.0,1,468,2,111.0,3.6875
14465.0,1,146,11,3925.85,2.574663212435233
14466.0,0,15,11,3575.2,2.8855494505494503
14467.0,0,212,9,1738.68,2.369825327510917
14469.0,1,316,4,2093.46,3.9252413793103447
14470.0,0,187,2,548.49,4.5571153846153845
14471.0,1,491,2,400.95,3.1514634146341467
14472.0,1,3,9,2118.72,2.7223948220064726
14475.0,0,86,3,847.47,3.3676470588235294
14477.0,0,84,5,1183.0,1.69
14478.0,1,282,4,1276.66,2.2101470588235292
14479.0,1,153,4,1124.71,3.065611510791367
14480.0,0,302,3,1020.47,2.7417307692307693
14481.0,1,64,5,2284.69,2.3326666666666664
14482.0,0,139,7,2522.01,2.7032786885245903
14483.0,1,181,2,257.1,1.666923076923077
14484.0,0,301,3,749.0600000000001,2.0900000000000003
14486.0,1,411,2,175.5,1.95
14487.0,0,268,2,225.89000000000001,2.515121951219512
14489.0,1,107,4,1574.93,2.1586000000000003
14490.0,1,306,2,1273.47,1.910875
14491.0,1,75,2,340.93,4.54235294117647
14492.0,1,330,7,1921.91,4.3673913043478265
14493.0,0,55,6,3315.84,2.79875
14494.0,0,301,2,261.9,1.986
14495.0,0,21,2,91.6,4.076666666666667
14496.0,1,211,7,2363.89,5.249056603773584
14497.0,1,209,2,697.0600000000001,4.2715000000000005
14498.0,0,16,9,3225.3,3.299152542372881
14499.0,0,33,6,1661.16,2.221014492753623
14500.0,0,12,2,335.85,6.8999999999999995
14501.0,1,83,2,251.21,2.175
14502.0,0,49,7,1163.22,2.6701805054151624
14504.0,0,143,3,542.71,3.5210416666666666
14505.0,0,9,17,10242.39,3.1050382848392037
14506.0,0,62,5,1818.56,4.288316831683169
14507.0,0,1,9,2773.55,3.3680327868852458
14508.0,0,276,3,554.87,3.3764754098360656
14510.0,1,275,3,979.85,2.009333333333333
14512.0,1,87,7,1215.97,2.97126582278481
14513.0,1,0,6,788.01,2.2689473684210526
14514.0,0,101,8,3792.95,2.5529065743944637
14515.0,0,91,8,2412.82,2.9521904761904763
14519.0,1,583,2,203.14,2.8023684210526314
14522.0,0,98,5,1052.51,2.6765714285714286
14524.0,0,78,9,2094.9,3.2711877394636013
14525.0,0,0,15,6630.93,2.779243119266055
14527.0,0,7,106,23876.15,5.155789243550503
14530.0,0,28,14,5184.2300000000005,3.5975062344139648
14532.0,1,136,11,3845.78,4.62359872611465
14533.0,0,12,6,2251.63,2.9019607843137254
14534.0,0,19,21,4690.11,3.258206896551724
14535.0,0,27,8,4771.2,2.9789680232558142
14538.0,0,156,4,1089.0900000000001,9.688055555555556
14540.0,0,209,9,2952.88,3.7138235294117647
14541.0,0,68,13,2345.38,2.6811627906976745
14543.0,0,8,36,14222.64,7.014039408866995
14544.0,0,261,2,2036.0,1.9987692307692306
14546.0,0,101,8,3485.79,2.367644859813084
14548.0,1,50,9,2541.29,3.067
14549.0,1,211,4,913.6,2.9225874125874127
14550.0,0,288,2,587.69,2.7212
14551.0,0,104,6,817.29,3.1935526315789473
14552.0,1,51,3,507.93,2.0437662337662337
14553.0,0,118,6,1271.65,2.061682242990654
14555.0,0,202,5,2177.83,3.822232142857143
14556.0,1,496,3,815.69,2.759642857142857
14558.0,1,554,3,655.5,7.963333333333334
14560.0,0,9,35,5290.26,4.746058823529411
14561.0,0,62,2,566.99,2.5575
14562.0,0,27,14,3586.23,2.762849002849003
14563.0,1,409,2,640.54,4.323207547169811
14564.0,1,334,2,2605.62,3.494299065420561
14565.0,0,13,4,3320.42,3.4206338028169014
14566.0,1,10,4,4092.0,1.71
14569.0,1,352,3,369.94,2.316818181818182
14570.0,1,180,3,613.75,3.286764705882353
14572.0,0,10,9,4785.58,3.083716814159292
14573.0,1,79,13,2163.12,4.498806451612903
14577.0,0,63,6,1151.08,2.6044295302013425
14583.0,1,44,7,1415.05,2.41016
14584.0,1,69,8,1738.16,2.7338073394495415
14585.0,0,282,4,986.22,1.7973170731707317
14587.0,0,84,8,1452.68,2.286125356125356
14590.0,1,324,20,2993.37,3.8271782178217824
14593.0,0,98,11,3387.97,2.6752099236641222
14595.0,0,213,3,587.6500000000001,1.7871794871794873
14597.0,0,91,5,1483.49,2.28078431372549
14599.0,1,290,2,457.89,2.2720253164556965
14600.0,1,205,2,865.1700000000001,3.7948148148148153
14605.0,1,274,4,921.5600000000001,3.381203703703704
14606.0,0,3,168,27155.27,2.8719128888888887
14607.0,0,161,9,8048.63,2.918
14608.0,0,262,8,1771.79,3.6929166666666666
14609.0,0,43,9,1371.0,0.27
14610.0,1,295,2,24.35,2.0100000000000002
14611.0,1,343,2,604.3299999999999,2.1657894736842103
14615.0,1,294,5,951.76,3.408541666666667
14616.0,1,142,5,527.78,3.224
14617.0,1,302,2,190.47000000000003,2.8633333333333333
14618.0,0,237,5,1000.6800000000001,4.48425
14619.0,1,145,2,1291.24,3.7811666666666666
14620.0,1,105,2,412.78000000000003,3.4223076923076925
14621.0,0,56,7,2215.12,2.6572807017543862
14623.0,0,16,8,1736.44,2.8901574803149606
14624.0,0,315,4,588.22,2.445
14625.0,1,96,11,4497.88,3.944022556390977
14626.0,0,22,9,4190.94,2.463631284916201
14628.0,0,142,4,1657.6200000000001,3.4600000000000004
14631.0,0,135,5,1648.79,2.785066666666667
14634.0,1,337,4,2124.46,2.096238532110092
14639.0,0,20,7,3983.7,4.7148085106382975
14640.0,0,27,8,3025.34,3.385906432748538
14643.0,1,70,5,1679.89,2.771774193548387
14644.0,0,198,6,1604.46,4.865227272727273
14645.0,1,56,3,876.89,3.4189583333333338
14646.0,0,5,118,424752.44,2.348391472868217
14647.0,1,101,2,506.04,3.332708333333333
14648.0,1,316,15,4466.65,2.1162877030162415
14649.0,0,112,7,2830.72,3.296401028277635
14651.0,0,111,8,1787.24,3.3337759336099584
14653.0,0,238,6,2011.22,3.9488135593220344
14655.0,0,122,4,2756.84,2.7633823529411763
14656.0,1,69,5,790.0,3.0
14657.0,0,55,5,1240.91,2.72125
14659.0,0,45,6,1641.55,3.12515923566879
14662.0,0,134,6,1147.34,2.7661309523809523
14663.0,1,330,2,490.6,2.2492647058823527
14665.0,0,196,5,1645.6100000000001,3.8997590361445784
14667.0,0,13,46,16648.96,3.275105795768169
14669.0,1,141,7,3216.78,2.659741602067183
14670.0,1,180,3,583.33,1.8227932960893853
14671.0,1,449,2,1127.45,3.2132727272727273
14672.0,1,134,4,1113.14,2.8287735849056608
14673.0,0,267,3,1674.41,2.1748314606741572
14676.0,0,47,10,7499.47,1.6211764705882354
14679.0,1,281,3,1289.44,3.1695238095238096
14680.0,0,21,55,51130.79,2.7307909604519773
14681.0,0,111,4,770.1500000000001,6.394444444444444
14682.0,1,87,6,1514.81,3.046976744186047
14684.0,0,115,3,721.96,1.9460153256704982
14685.0,1,476,8,4536.64,3.2058823529411766
14686.0,1,314,5,852.53,2.2678995433789955
14687.0,1,6,3,1402.06,2.9842500000000003
14688.0,0,29,22,5442.6900000000005,2.0330958230958234
14690.0,0,51,3,635.1899999999999,3.2193975903614453
14692.0,1,37,12,1715.1399999999999,2.9514465408805033
14693.0,1,164,7,1165.36,3.4754666666666663
14695.0,1,419,3,1534.22,3.43719512195122
14696.0,0,19,6,1852.8700000000001,2.6001754385964913
14697.0,1,118,2,188.60999999999999,3.2372727272727273
14699.0,1,114,4,702.6,2.221
14700.0,0,89,4,2422.06,2.89381679389313
14701.0,0,72,13,3902.4500000000003,3.2014940239043828
14702.0,0,16,21,4768.24,3.82060546875
14704.0,0,42,4,466.46,2.505691056910569
14707.0,1,335,2,139.2,1.45
14708.0,1,54,4,1368.03,5.518518518518518
14709.0,0,12,20,7329.7300000000005,3.701638795986622
14710.0,0,279,9,1300.31,2.061925675675676
14711.0,0,9,8,2056.73,5.207545454545455
14712.0,0,12,2,526.72,3.8964285714285714
14713.0,0,27,18,4275.44,2.2103614457831324
14714.0,0,307,3,746.05,2.6209638554216865
14715.0,0,198,6,1205.52,3.3379545454545454
14716.0,0,48,2,417.49,1.7288059701492537
14719.0,0,79,2,488.12,2.121038961038961
14722.0,1,47,3,489.52,3.347126436781609
14723.0,0,258,8,1136.35,2.278340248962656
14725.0,0,294,3,597.16,1.558679245283019
14727.0,1,174,3,463.72999999999996,2.401086956521739
14729.0,1,273,3,586.24,2.044848484848485
14730.0,0,7,5,872.13,2.727734806629834
14731.0,0,105,2,251.01999999999998,1.9083333333333334
14732.0,0,43,16,4432.88,3.9526785714285713
14733.0,0,10,14,13793.44,3.8302280130293163
14734.0,1,325,4,1056.42,4.862380952380952
14735.0,0,10,46,9670.78,3.7674914089347076
14736.0,1,385,2,374.05,3.1388636363636366
14737.0,1,28,3,3471.37,3.9553488372093026
14738.0,0,33,7,1265.1000000000001,4.175423728813559
14739.0,0,119,21,8978.960000000001,2.676442307692308
14740.0,1,97,11,4161.06,3.386883116883117
14741.0,0,13,5,1177.71,2.369433962264151
14744.0,0,197,12,3488.13,4.048073394495413
14745.0,1,12,12,2551.41,2.0540714285714285
14746.0,1,306,4,593.5,1.5277777777777777
14748.0,0,23,9,2384.92,1.851655172413793
14751.0,1,584,2,126.45,2.635714285714286
14754.0,0,195,5,1138.15,2.8067272727272727
14755.0,0,12,21,7829.95,4.0680205655526995
14756.0,0,282,2,1914.8,3.911234567901235
14758.0,1,44,7,2864.97,6.0472794117647055
14759.0,1,12,2,870.85,6.488461538461538
14761.0,0,234,2,289.52,2.783
14762.0,1,163,2,417.57,1.8676666666666668
14765.0,0,12,2,95.5,3.90625
14766.0,0,68,9,5433.68,2.5945890410958903
14769.0,0,8,15,11381.97,2.66591649694501
14770.0,1,132,8,3637.64,3.923197969543147
14771.0,1,521,2,594.62,1.145531914893617
14775.0,0,37,2,701.46,1.0254999999999999
14776.0,0,5,12,3032.22,1.0592993630573249
14778.0,1,27,2,730.86,3.1414285714285715
14779.0,1,180,3,386.15,6.824390243902439
14784.0,0,223,2,274.62,1.844375
14790.0,0,19,8,2145.6,1.7714173228346457
14794.0,0,103,7,1313.53,7.8859375
14796.0,0,7,23,7941.96,2.0856641604010027
14798.0,0,44,7,647.97,1.501111111111111
14800.0,0,9,14,6692.03,2.5002772643253235
14802.0,1,338,2,1502.98,751.49
14803.0,1,62,3,845.55,2.886590909090909
14805.0,0,213,4,645.4,4.2142
14807.0,1,290,2,504.14,3.2221052631578946
14808.0,0,44,6,1833.82,3.850540540540541
14809.0,1,521,2,686.76,3.8755555555555556
14810.0,0,3,12,2135.48,2.2994909090909093
14813.0,1,269,4,888.91,3.2078985507246376
14817.0,1,100,7,3959.86,4.070913043478261
14818.0,0,69,5,905.39,3.594074074074074
14819.0,0,92,3,269.06,3.557045454545454
14820.0,0,73,6,907.24,4.263953488372093
14821.0,1,266,7,1230.15,2.965072463768116
14823.0,1,80,3,321.43,4.234714285714285
14824.0,0,279,6,2895.2000000000003,2.5728682170542636
14825.0,0,27,19,3847.54,2.5157854406130267
14826.0,1,481,2,385.2,3.0450000000000004
14828.0,1,96,13,9839.460000000001,1.886930693069307
14829.0,0,84,6,1289.95,2.3121686746987953
14831.0,1,580,3,1676.57,3.1787804878048784
14834.0,0,20,3,915.16,4.609756097560975
14835.0,1,428,2,297.0,1.65
14837.0,0,5,8,3156.38,1.6218848167539268
14838.0,1,323,2,769.9200000000001,3.065571428571429
14839.0,1,318,3,915.28,2.3322972972972975
14840.0,1,167,2,362.71,2.8695454545454546
14841.0,0,79,12,6242.81,3.2185074626865675
14842.0,0,91,2,1688.48,7.315384615384616
14844.0,0,23,9,5770.3,2.8692307692307693
14847.0,1,48,3,1348.95,4.1893548387096775
14849.0,0,19,33,12502.32,2.362446633825944
14850.0,1,211,7,1770.96,1.9431282051282053
14851.0,0,156,2,524.19,2.3728571428571428
14852.0,0,40,16,4929.95,2.2900408163265302
14853.0,0,111,4,1115.57,5.7336
14854.0,0,33,10,3844.86,2.664213197969543
14855.0,1,19,7,6520.3,2.999903381642512
14857.0,0,48,6,3001.251,3.1867087912087912
14859.0,0,104,2,648.76,2.0657894736842106
14861.0,0,280,9,1254.94,2.2635
14865.0,1,272,3,77.52000000000001,0.44000000000000006
14866.0,0,5,11,7520.54,3.92734375
14867.0,1,85,16,2952.06,5.461605839416058
14868.0,0,20,8,2527.4900000000002,2.536402877697842
14869.0,1,3,5,2443.75,2.230896860986547
14870.0,1,161,6,1838.95,4.826923076923077
14871.0,1,78,8,1062.19,3.519748427672956
14872.0,1,383,3,816.6,1.7832558139534884
14873.0,1,110,2,854.13,4.520204081632653
14875.0,1,7,3,2862.4,4.544269662921348
14876.0,1,421,2,256.7,2.4892307692307694
14877.0,1,318,2,425.85,3.1015873015873017
14878.0,0,73,22,3683.43,2.699085365853658
14880.0,0,85,2,347.67,3.1868
14882.0,0,290,12,2956.9500000000003,3.8635185185185184
14883.0,0,63,2,358.48,1.2531999999999999
14885.0,1,31,3,1598.12,1.461290322580645
14890.0,1,153,3,817.25,2.2371929824561403
14891.0,1,48,4,1106.73,2.0001587301587302
14894.0,0,343,2,837.0600000000001,3.037391304347826
14895.0,0,10,28,20062.54,4.58510885341074
14896.0,1,104,8,1826.0,2.660316205533597
14897.0,0,196,5,1949.66,3.6185365853658533
14898.0,0,34,13,3087.82,3.15304
14901.0,0,1,8,1319.83,2.990408163265306
14902.0,0,295,2,702.96,2.5535897435897437
14903.0,0,24,4,2398.62,2.7478620689655173
14904.0,0,308,2,605.05,1.6023611111111111
14905.0,1,57,8,1971.39,2.401794871794872
14907.0,0,47,13,3978.44,3.7075897435897436
14909.0,1,337,3,1404.68,2.862125
14911.0,0,5,303,222090.65,5.5865081505086405
14912.0,0,146,5,1504.1899999999998,3.0642
14913.0,0,83,7,3762.85,1.9418018018018017
14915.0,0,177,10,1646.05,3.705
14916.0,0,49,6,2475.25,2.214949494949495
14917.0,1,496,2,1123.75,2.2327586206896552
14918.0,1,15,9,5955.81,3.9658865248226953
14920.0,1,112,3,1607.17,3.5356701030927833
14922.0,1,293,2,843.74,3.9884000000000004
14924.0,1,145,3,931.01,9.945483870967742
14926.0,1,281,2,359.4,3.216666666666667
14930.0,1,8,6,5236.7300000000005,4.7215107913669065
14931.0,0,106,2,586.0,37.11
14932.0,1,265,2,666.13,7.7934375
14933.0,1,343,4,1770.0,2.95
14934.0,0,182,4,2441.4,3.6122627737226276
14935.0,1,197,2,2849.83,1.6923076923076923
14936.0,0,8,7,9346.67,4.053769633507853
14938.0,1,462,2,2322.43,2.998169014084507
14940.0,1,317,2,531.49,1.6421875
14942.0,1,301,4,746.56,2.4968421052631578
14944.0,0,44,13,6392.15,3.45707423580786
14947.0,0,30,5,937.47,5.1518
14948.0,0,9,3,556.87,2.819714285714286
14949.0,1,369,4,515.0,2.8537037037037036
14952.0,0,106,28,13064.47,3.5937109375
14953.0,0,318,3,685.65,1.9237172774869111
14957.0,1,153,2,261.69,2.431785714285714
14958.0,1,47,6,941.99,5.532676056338028
14959.0,0,9,3,537.32,1.332156862745098
14961.0,0,54,19,13272.45,2.8807116104868915
14962.0,1,170,4,366.91,5.113571428571428
14963.0,0,83,8,1945.43,2.2796583850931675
14966.0,0,287,5,881.24,2.4342608695652173
14967.0,0,341,5,1518.81,3.4930434782608697
14970.0,0,37,11,4447.04,4.6046875
14972.0,1,28,2,145.07,4.705
14973.0,1,7,3,1314.45,21.259687500000002
14976.0,0,1,4,559.96,3.856851851851852
14978.0,0,135,9,2718.05,5.350833333333334
14981.0,1,146,2,372.92,1.8536363636363637
14984.0,0,80,5,1160.37,5.093870967741935
14985.0,1,98,2,292.01,1.943132530120482
14986.0,1,276,2,563.1,2.3331632653061227
14987.0,0,265,7,1387.4499999999998,3.2576923076923077
14988.0,1,111,7,2038.65,2.1891914893617024
14990.0,1,512,2,304.17,2.347857142857143
14994.0,1,282,5,946.72,2.1842715231788077
14996.0,1,381,2,442.28999999999996,2.2653658536585364
14997.0,0,78,2,385.68,0.7566666666666667
14998.0,1,70,4,753.18,3.46608
15001.0,1,294,2,199.10999999999999,3.792391304347826
15002.0,1,15,9,4138.08,2.6849851632047477
15003.0,1,373,6,1027.03,2.2212462006079026
15005.0,0,8,47,11773.44,2.4678888347147736
15008.0,1,380,2,360.0,0.3
15011.0,1,295,2,416.6,2.0785
15012.0,0,273,2,429.78,2.76801652892562
15013.0,1,387,10,1610.82,1.6033823529411764
15015.0,1,401,13,2354.97,2.119761904761905
15016.0,1,72,5,620.89,3.3062857142857145
15018.0,0,152,2,291.34000000000003,7.131176470588236
15021.0,0,56,8,1709.05,2.563909090909091
15023.0,0,16,17,9886.21,3.924714459295261
15024.0,0,13,11,2753.58,2.78334693877551
15026.0,0,140,4,810.67,2.264854368932039
15027.0,0,68,9,3096.42,3.7279310344827583
15028.0,0,268,3,521.78,2.646176470588235
15030.0,0,168,7,1614.39,3.439310344827586
15031.0,0,10,12,2711.54,2.8366463414634144
15032.0,1,156,8,11010.05,2.0226315789473683
15033.0,0,9,6,1608.95,2.3507971014492757
15034.0,0,132,11,6597.42,3.2263853211009175
15036.0,0,77,2,212.49,2.321509433962264
15037.0,1,276,2,397.76,2.2706666666666666
15038.0,0,87,7,958.49,3.750604651162791
15039.0,0,14,82,36877.45,3.2424733824733822
15041.0,1,70,2,289.4,1.7920192307692309
15042.0,1,99,2,315.45,3.4322222222222223
15043.0,0,363,5,2333.3199999999997,3.4616666666666664
15044.0,0,36,31,13542.1,4.904599447513812
15045.0,1,51,2,735.66,6.9191666666666665
15046.0,0,27,20,6355.849999999999,3.0757183908045973
15048.0,0,16,3,321.48,2.5817948717948718
15050.0,0,321,2,2349.5,2.5193150684931505
15051.0,0,50,7,2921.29,2.48121546961326
15053.0,1,56,2,478.6,1.70075
15055.0,1,374,3,549.12,3.1872839506172843
15057.0,1,175,5,3255.96,3.338142857142857
15058.0,0,24,12,2519.8,2.9987951807228916
15059.0,0,7,17,3162.08,3.0637196261682242
15061.0,0,27,116,108429.88,2.369167717528373
15062.0,0,117,7,2411.8,2.66687074829932
15064.0,1,310,4,1254.41,3.950617283950617
15065.0,0,64,4,3027.48,5.444630872483222
15067.0,0,182,3,2966.17,4.465846153846154
15068.0,0,156,3,861.5,2.4384313725490196
15070.0,1,272,3,737.0500000000001,3.6171875
15071.0,0,175,3,1062.16,4.470750000000001
15073.0,0,85,7,2606.57,3.6052348993288588
15074.0,1,5,3,1553.1299999999999,1.99875
15076.0,1,72,3,1447.74,3.3277500000000004
15077.0,1,394,2,2428.08,5.1396875
15078.0,0,5,43,14246.210000000001,2.8029411764705885
15079.0,1,112,11,3625.4,4.094893617021277
15080.0,1,327,2,546.25,2.388709677419355
15081.0,0,108,9,1597.82,4.543294117647059
15084.0,1,279,2,965.2,5.959354838709677
15086.0,1,464,2,218.53,2.8854545454545457
15089.0,0,8,2,1677.23,2.8136274509803925
15091.0,0,574,2,565.9,3.184814814814815
15092.0,1,115,3,776.46,5.317333333333333
15093.0,0,16,22,13132.46,2.4738157894736843
15094.0,1,363,2,83.0,3.05
15095.0,1,3,10,3141.64,2.5404032258064517
15097.0,1,483,2,660.27,3.6407317073170735
15098.0,1,82,3,39916.5,434.65000000000003
15100.0,1,233,7,2193.8999999999996,6.1125
15101.0,1,259,5,1262.69,4.382037037037038
15102.0,1,430,2,554.67,3.2955555555555556
15104.0,1,96,2,993.54,5.081940298507463
15105.0,0,34,3,1328.96,2.5369565217391306
15106.0,0,41,3,1032.83,2.6038888888888887
15107.0,1,211,9,824.35,5.807142857142857
15108.0,1,41,4,1300.25,4.83
15109.0,1,145,3,983.1,5.433333333333334
15110.0,0,26,4,886.3000000000001,6.940540540540541
15111.0,0,272,3,1163.39,4.254626865671642
15114.0,0,16,8,1993.57,2.143692307692308
15116.0,0,34,2,790.97,3.614347826086956
15117.0,0,20,5,1609.92,1.7063218390804595
15122.0,1,14,11,4487.27,3.5515418502202647
15123.0,1,106,4,3526.33,2.9623076923076925
15124.0,0,91,3,357.38,3.3575999999999997
15125.0,0,13,21,16291.87,3.9360944206008583
15126.0,1,436,2,449.49,2.8027999999999995
15128.0,0,26,4,1482.92,2.342156862745098
15129.0,0,6,22,6209.51,2.3826395939086296
15132.0,0,5,3,842.23,1.9887500000000002
15133.0,1,27,5,1806.9,2.615102040816326
15134.0,0,27,6,823.16,2.1308333333333334
15135.0,1,139,2,305.68,4.882
15137.0,1,420,2,823.4,2.1173529411764704
15139.0,1,139,2,178.96,1.3546153846153846
15140.0,0,15,6,2617.55,2.2065168539325843
15141.0,1,357,7,1388.47,1.8842500000000002
15142.0,0,310,5,2121.18,1.9827586206896552
15143.0,1,125,2,563.63,3.036774193548387
15144.0,0,13,21,8548.81,3.1012831858407077
15145.0,0,127,2,724.03,4.094390243902439
15146.0,1,64,2,1327.16,1.5287912087912088
15149.0,1,33,5,1554.6100000000001,7.409710144927536
15150.0,0,9,8,7256.2300000000005,2.83051391862955
15151.0,1,323,2,2085.61,13.795438596491229
15152.0,0,13,7,2901.35,3.738447204968944
15154.0,0,378,2,1089.44,4.494313725490196
15157.0,1,54,4,2223.41,1.965689655172414
15159.0,0,12,22,12445.69,2.9660927152317877
15160.0,1,257,4,589.27,2.5569565217391306
15164.0,0,108,8,1566.76,2.71921568627451
15167.0,1,220,5,1627.62,3.2087171052631582
15169.0,1,282,2,569.22,2.35
15172.0,0,35,3,886.74,1.947049180327869
15173.0,1,280,7,1494.6,2.7454651162790698
15174.0,1,222,2,481.46,2.466764705882353
15179.0,0,133,11,6740.09,3.1459550561797753
15180.0,1,267,3,816.9300000000001,2.1601923076923075
15181.0,0,75,4,945.7199999999999,2.302857142857143
15182.0,1,54,11,2998.952,3.3948159999999996
